business_id,name,industry,turnover,electricity_usage,employee_count,freight_cost
17ITXNQ2818Q5ZV,Entity_344,Retail,126.15,3781.83,38,629.45
14USJMJ4016G8Z9,Entity_345,Manufacturing,185.38,18535.89,58,7422.8
32QRVKE1306K9ZE,Entity_346,Wholesale,374.63,11236.35,114,1874.41
17OIUAE7957S5ZY,Entity_347,Retail,292.12,8762.0,89,1460.82
21FBRZI8673S1ZF,Entity_348,Logistics,323.06,9688.95,98,6459.43
10LHSLL9917Y8ZF,Entity_349,Manufacturing,250.13,25012.62,76,1250.09
18WWAIH6315Z8ZK,Entity_350,Retail,214.74,6441.64,67,1074.05
35JKTOG2954A6ZY,Entity_351,Construction,291.87,8757.31,90,1458.56
17KFCGC3823G3ZT,Entity_352,Services,115.58,3472.08,744,578.44
10OPAUS9662X3ZH,Entity_353,Retail,267.51,8030.22,82,1337.75
25GRQSG2832R5Z8,Entity_354,Retail,240.89,7225.97,73,1202.87
18CRXMP1006X2ZQ,Entity_355,Construction,164.53,4932.37,52,6595.12
20ODTNL7835S4ZS,Entity_356,Construction,357.34,10717.67,109,1785.7
13IWYEZ7998X1Z7,Entity_357,Wholesale,137.85,33089.84,42,687.85
31SKUJT3211T2ZT,Entity_358,Logistics,53.64,1607.94,18,1071.71
31BWQEQ2373E3ZK,Entity_359,Construction,24.66,738.47,8,123.78
13DQQDM6812E8ZD,Entity_360,Manufacturing,119.88,11991.68,36,598.56
23EFUGX7836N6ZD,Entity_361,Services,343.78,10313.33,276,1717.0
17QOMIE0337R1ZZ,Entity_362,Manufacturing,161.89,16189.12,408,810.53
15VIFTK2917E6ZT,Entity_363,Retail,281.27,8442.09,86,1408.22
30JRIZA8020C4ZT,Entity_364,Wholesale,239.3,7180.93,72,1197.95
32QOSZL1896M9Z8,Entity_365,Manufacturing,247.23,24720.87,76,1235.68
23PLXZE4816V7Z3,Entity_366,Construction,205.2,6154.86,63,1026.48
23IPBHK1104E1Z9,Entity_367,Construction,98.9,2964.22,31,492.88
33BDSDV6603J2ZZ,Entity_368,Retail,382.29,11470.76,116,1913.13
18NKMPC7266V9ZF,Entity_369,Wholesale,163.52,4905.61,52,816.17
24QSWNS8496T8ZM,Entity_370,Services,45.86,1376.19,39,227.37
18MSIEC3217D1Z9,Entity_371,Services,96.29,2888.71,79,479.73
33NUEGS7466M2Z8,Entity_372,Services,198.91,5964.23,161,992.72
22OQGDT4981G3Z6,Entity_373,Manufacturing,176.73,17675.17,54,884.32
22DETTT3276G1ZF,Entity_374,Retail,215.25,6459.59,67,1075.07
22YUJIJ2129B1ZE,Entity_375,Construction,20.27,604.82,8,102.09
19URKGJ0732T3ZZ,Entity_376,Logistics,142.8,34292.96,45,2857.74
33XPAUH5946E3ZG,Entity_377,Logistics,61.74,1848.28,19,1236.44
24JCNQV9700M4ZJ,Entity_378,Retail,376.84,11301.98,116,1884.76
10DGLVG3726T4ZQ,Entity_379,Services,361.56,10842.48,291,1809.57
14PCYXC4189C9ZW,Entity_380,Manufacturing,363.02,36302.09,111,1813.47
14DABPO0494S5ZJ,Entity_381,Manufacturing,103.95,10398.43,34,521.75
28UZTBE6405B6ZU,Entity_382,Services,114.81,3448.18,94,575.45
14DQPDX7447M1ZC,Entity_383,Logistics,113.25,3399.39,35,2265.83
12AUWAQ8096B1ZG,Entity_384,Wholesale,160.65,4821.39,50,802.02
37VZTGP4481I8ZU,Entity_385,Logistics,278.81,66907.92,86,5575.47
18PWTEU2785J9ZE,Entity_386,Wholesale,25.24,759.19,9,126.07
22EFWOK6008Q8ZK,Entity_387,Services,255.62,7668.29,207,1279.61
28PGWFR7933G7ZP,Entity_388,Services,147.88,4433.63,120,739.26
22LIHXB2204N7Z8,Entity_389,Services,46.61,1397.25,312,231.87
10VSEYZ6806D4ZP,Entity_390,Services,176.19,42283.52,142,881.9
32RQXQB0457F3ZO,Entity_391,Manufacturing,210.44,21041.4,65,1053.5
22GJIOP0328A9Z4,Entity_392,Retail,291.59,8744.83,89,11650.96
28RVQNC0588S7ZY,Entity_393,Construction,51.53,1542.05,18,259.43
29XAUVM7077U8ZL,Entity_394,Logistics,274.87,8248.17,84,5496.41
24AEGGW3500M5ZW,Entity_395,Services,59.73,1793.03,400,298.28
18TRCKH5067R4Z1,Entity_396,Logistics,360.0,10800.63,111,7200.72
33FDHOM1240A8ZB,Entity_397,Manufacturing,399.92,39995.14,120,1999.57
24ATFCC1854R8ZE,Entity_398,Logistics,330.19,9903.32,102,6604.07
37IRZWJ4216K3Z2,Entity_399,Construction,186.74,5603.52,57,7457.12
10NXTDU3772M5ZE,Entity_400,Services,40.77,1226.71,35,203.13
27YEGCX3974W6Z2,Entity_401,Wholesale,361.4,10843.11,109,1806.1
21QWPAM1998S3Z4,Entity_402,Wholesale,167.79,5035.09,51,838.35
27KWDBL8193Y9ZH,Entity_403,Wholesale,299.11,8976.5,90,1494.84
37YUQVC4137C4Z3,Entity_404,Construction,147.4,4426.92,46,738.3
18MSQDS0659O8ZR,Entity_405,Services,330.59,9915.82,267,1652.98
24JZBLR9183V4Z1,Entity_406,Wholesale,204.76,6139.15,63,1025.5
30PTXVC4968W9ZD,Entity_407,Retail,193.04,5788.99,59,965.11
12VSYES9345A7ZI,Entity_408,Retail,236.64,7094.55,71,1181.73
19OMFHA4047G7Z8,Entity_409,Services,358.07,10739.64,287,1790.42
13GMZFN8534S3ZM,Entity_410,Wholesale,143.69,4308.67,45,719.75
21CJJFL1714G4ZP,Entity_411,Logistics,334.31,10025.79,103,6686.0
28LBYIW2585P4Z5,Entity_412,Construction,64.11,1919.27,22,319.06
13ANKRJ3301J3ZG,Entity_413,Wholesale,354.6,10636.86,108,1771.21
21FYYVG2673R5ZQ,Entity_414,Services,57.15,1717.61,47,286.27
26GPNAI3909C4ZF,Entity_415,Logistics,135.53,4067.93,42,2710.71
16OZDYU7978S7ZM,Entity_416,Retail,43.49,1306.02,16,1738.64
12ARPCN4531P6Z5,Entity_417,Construction,219.87,6591.14,67,1098.98
26KEVKH3008F6Z8,Entity_418,Construction,91.48,2741.99,30,457.28
13LEKMS4197O7ZP,Entity_419,Manufacturing,398.68,39865.22,121,1993.55
23FENZC9045V9ZM,Entity_420,Construction,302.89,9091.39,91,1513.74
25PBJAL2281X6ZW,Entity_421,Manufacturing,296.06,29604.44,90,1479.98
28KIJME2492I2ZC,Entity_422,Retail,118.64,3558.87,36,592.2
32XAGTG3057B9ZQ,Entity_423,Logistics,139.73,4196.5,44,2794.52
34BNKUM8310U2ZP,Entity_424,Wholesale,117.46,28199.52,37,587.99
22IUUZF1002A1ZQ,Entity_425,Manufacturing,339.07,33911.72,103,1696.04
37QFLIU9664C7Z3,Entity_426,Retail,150.33,4509.24,48,751.41
22SOIFS2935K3ZB,Entity_427,Logistics,217.16,6514.55,67,4344.02
12SLXAA0938F6ZU,Entity_428,Logistics,17.98,541.74,7,2883.6
19DRUSR5193I6ZR,Entity_429,Logistics,113.24,3401.9,34,2263.94
31RRGGN0722Q6ZF,Entity_430,Services,46.58,1393.59,40,231.25
34UUYSS4289N3Z2,Entity_431,Logistics,366.93,11012.32,111,7338.26
37COLVT7502O6ZP,Entity_432,Logistics,249.07,7469.76,75,4981.9
21SQXZR4263E2Z9,Entity_433,Manufacturing,180.26,18022.51,57,903.22
25KQLXM5131Y9ZY,Entity_434,Manufacturing,286.61,28658.25,86,1434.77
35QLSNM9464L9ZS,Entity_435,Construction,42.22,1270.19,15,209.7
34FNQWX0907V7ZE,Entity_436,Wholesale,163.2,4898.97,400,815.57
15BOIAE4130M9ZE,Entity_437,Retail,29.47,880.84,10,1168.72
20CCEIO9877K3ZF,Entity_438,Construction,329.02,9869.51,99,13167.84
15CQJWJ8386D4ZK,Entity_439,Manufacturing,314.81,31476.7,96,1575.24
32IRWAU3820K9ZB,Entity_440,Manufacturing,236.33,23629.09,72,1182.65
20ERQHX4843N1Z7,Entity_441,Manufacturing,73.43,7341.19,23,368.29
12CRFJK8017L2Z4,Entity_442,Services,343.99,10314.94,276,1720.57
12DHFSM6298O5ZX,Entity_443,Manufacturing,180.74,18076.11,56,903.8
12FXGFN6825D7ZD,Entity_444,Retail,25.05,750.02,8,126.36
31EMHLS0901F1ZZ,Entity_445,Construction,171.65,5152.76,53,859.89
35HRMUD3848O4ZU,Entity_446,Manufacturing,56.32,5632.21,19,283.46
36FQFPI7069S2ZI,Entity_447,Services,108.48,3254.39,87,542.22
26DJEZY2310L3ZR,Entity_448,Wholesale,236.21,7086.14,73,1179.55
25SMSFB9485K7ZR,Entity_449,Logistics,16.66,496.61,7,334.53
18PREFA6895W3Z3,Entity_450,Manufacturing,131.58,13162.86,41,656.36
18RSUNQ0896F6Z1,Entity_451,Retail,142.18,4261.96,43,709.3
10JVEQK0056C3ZQ,Entity_452,Retail,75.28,2261.91,24,376.23
30DVVLS8627K7Z4,Entity_453,Services,114.4,3430.07,94,572.8
11KVIOV2968V9ZM,Entity_454,Logistics,153.43,4607.18,47,3067.37
14NVHCF8168G1ZH,Entity_455,Retail,67.19,2013.28,22,335.88
36NLPOQ6803T6ZU,Entity_456,Services,277.9,8337.11,223,1387.88
10TXKSE9491F5ZG,Entity_457,Retail,224.51,6735.36,70,1121.31
22GHQHO5495B2Z2,Entity_458,Manufacturing,399.84,39982.59,960,2000.59
37DPTBX2224X4Z2,Entity_459,Manufacturing,101.18,10118.16,31,4045.52
27NYXDN1031U4ZE,Entity_460,Logistics,273.78,8212.94,83,5476.51
19GPXJC1672H5ZZ,Entity_461,Retail,237.45,7123.57,74,1188.17
15TBQZI3038P7Z2,Entity_462,Services,93.62,2805.56,75,466.39
10OJAXW8205D7ZI,Entity_463,Manufacturing,361.41,36140.93,111,1805.74
16OCNKA5584I5ZH,Entity_464,Services,81.13,2435.15,65,406.09
26PENCE0683S3Z3,Entity_465,Logistics,336.48,10096.35,101,6730.24
17CJSWR2427S8Z4,Entity_466,Construction,375.17,11252.84,115,1876.08
15UHGUN6105T4Z0,Entity_467,Services,84.74,2542.79,69,423.22
11KBVDF3439F9ZL,Entity_468,Construction,196.77,5899.99,60,984.18
30IMMNV4604Q5ZL,Entity_469,Wholesale,117.42,3519.2,37,588.7
23OQAWC2377X8Z5,Entity_470,Logistics,187.96,5637.2,456,3758.48
37XZYVY3192C5ZT,Entity_471,Services,315.86,9476.85,255,1578.34
16VWRDC9359I4Z3,Entity_472,Wholesale,271.67,65166.24,84,1358.14
34HSSYK7289S3ZV,Entity_473,Construction,317.83,9536.46,97,1590.22
34UEEVU1273G4ZD,Entity_474,Services,250.72,7519.6,202,1254.13
34HBWPG9050V1Z7,Entity_475,Manufacturing,193.22,19321.89,60,7715.36
26MQQKD1922H4ZF,Entity_476,Wholesale,60.4,1814.63,19,302.39
36GGZFJ0745I1ZU,Entity_477,Retail,215.13,6450.4,66,1074.41
29EYCYU6027V7ZI,Entity_478,Wholesale,27.29,815.29,10,136.76
24DIOJE7123X3Z9,Entity_479,Services,240.1,7199.72,195,1199.38
28RILUP6713T8ZA,Entity_480,Wholesale,346.15,10386.77,104,1728.86
18GVZBN1122U7ZB,Entity_481,Construction,57.37,1719.74,20,285.71
12KHNVC5686D8ZL,Entity_482,Construction,263.0,7893.44,79,1315.32
23PYPRI5566P6ZQ,Entity_483,Services,219.86,6600.69,177,1100.55
23HOYWY1532Y6Z2,Entity_484,Retail,47.69,1429.06,15,239.69
13NUMEG5974W1ZL,Entity_485,Services,180.03,5400.1,147,898.59
22PDRPE3870U5ZS,Entity_486,Manufacturing,67.92,6788.79,23,337.81
30QZAXB5372J2ZP,Entity_487,Retail,145.52,4369.37,46,727.38
18YDRBW7772H2Z6,Entity_488,Wholesale,287.34,8621.72,89,1436.23
32OANDB3976T8ZE,Entity_489,Construction,138.65,4154.53,42,695.24
36ASVAZ7594K6Z0,Entity_490,Manufacturing,185.8,18583.43,57,7440.16
35MBTFG0519E1ZP,Entity_491,Services,333.31,9995.36,268,1664.8
16WHVSP1927L6ZU,Entity_492,Construction,141.11,4235.99,43,707.29
17HYFQZ0581U2ZL,Entity_493,Services,188.27,5649.95,153,940.37
37ASBZM3701D3ZM,Entity_494,Wholesale,42.29,1272.08,14,210.87
32JXPYY9008L1Z0,Entity_495,Retail,243.19,7299.11,73,1214.65
17YNJQQ1822X4ZI,Entity_496,Logistics,322.08,9663.33,98,6442.76
14JPNEG4828F7ZD,Entity_497,Manufacturing,48.96,39193.52,17,242.83
24IPCGT7923U7Z7,Entity_498,Retail,303.13,9090.65,91,12128.88
36BNFSF0561U7ZH,Entity_499,Logistics,212.74,6382.69,66,4256.35
20EFXDQ4847B5ZP,Entity_500,Manufacturing,120.77,12073.74,38,603.85
