business_id,name,industry,turnover,electricity_usage,employee_count,freight_cost
29HYKJI2456V6ZW,Entity_341,Retail,297.66,8932.03,91,1487.6
23KWLLT6342I6ZV,Entity_342,Construction,376.43,11294.62,115,1881.17
10PHNAL0545H6Z8,Entity_343,Logistics,297.17,8914.82,92,5944.2
12YREBG4912I5ZV,Entity_344,Construction,90.16,2703.69,30,452.54
30JVMYC7377M8ZJ,Entity_345,Services,323.88,9716.79,260,1618.67
36SOHNZ5367X9ZF,Entity_346,Construction,96.89,2908.44,30,483.59
34MSIGX3759T3Z2,Entity_347,Wholesale,231.28,6942.85,70,17322.449999999997
30KFQGI5969Q5ZV,Entity_348,Wholesale,89.74,2695.69,28,450.25
15EOUIP1926L3Z6,Entity_349,Construction,17.78,528.56,8,1326.1499999999999
23RGGNA1833E5ZV,Entity_350,Retail,349.41,10482.81,107,1747.01
26ITWKB9416N1ZJ,Entity_351,Manufacturing,380.73,38076.26,116,1904.86
27ZSGKS8485Y1ZV,Entity_352,Retail,136.45,4088.81,42,683.32
30GTWNO6918Z7ZK,Entity_353,Retail,217.46,6525.35,66,1087.08
11RAHKO7238J6ZD,Entity_354,Retail,264.48,7939.3,81,1322.58
29ANLUC1032Z8Z1,Entity_355,Construction,207.46,6223.09,63,1036.56
21WXFMI2804L2ZN,Entity_356,Services,14.36,426.62,12,73.03
28EYQXF1841L2ZX,Entity_357,Construction,134.5,4038.47,42,672.45
30EOPFX2183K4Z9,Entity_358,Logistics,187.37,5622.67,58,3747.44
14QIJGB9265Y1ZF,Entity_359,Services,14.61,438.78,13,74.93
22MWPLL0491Q2ZL,Entity_360,Logistics,70.71,2120.6,22,1414.54
37DOQPK0549A7Z0,Entity_361,Manufacturing,319.57,31954.65,97,1597.64
17NJDSO3732L5ZS,Entity_362,Logistics,59.04,1768.3,19,1180.56
10VPSLZ2823S4ZL,Entity_363,Logistics,77.4,2326.51,24,1546.89
12PHIMF1398V3Z7,Entity_364,Wholesale,335.01,10052.84,102,1675.51
12WMGQW3404W8ZE,Entity_365,Manufacturing,356.57,35653.25,107,1781.7
11EVKKT7129G5ZX,Entity_366,Services,271.65,8146.81,220,20359.5
35BODCP4812I5ZX,Entity_367,Services,332.42,9973.8,268,1662.11
31DYTRN0797E2Z5,Entity_368,Services,295.1,8850.23,238,1474.25
20TFBPD3629Q1Z9,Entity_369,Manufacturing,137.99,13796.95,42,691.5
10OMRUT9003L3Z1,Entity_370,Wholesale,196.92,5903.02,61,984.47
32MRXEN1507W3ZR,Entity_371,Logistics,194.19,5823.98,59,3883.55
10RPWPL9790E3ZM,Entity_372,Logistics,265.81,7974.42,80,5317.18
23EKOZN8412K1ZE,Entity_373,Retail,286.62,8602.38,88,1434.64
34TQGAL8015L3Z2,Entity_374,Manufacturing,198.51,19851.24,60,993.76
34ZLEDC0268B8ZW,Entity_375,Wholesale,96.72,2903.96,30,484.26
26BOYGT1098Z7ZG,Entity_376,Manufacturing,244.18,24415.26,75,1222.83
31AHPQQ3191M2Z7,Entity_377,Wholesale,324.12,9726.6,99,1620.42
28YEPHG0879W8ZF,Entity_378,Manufacturing,139.23,13923.39,43,695.7
31VZHYQ3523W7ZX,Entity_379,Wholesale,73.29,2201.79,23,364.92
32OLEBE9016W8ZM,Entity_380,Manufacturing,313.59,31361.26,95,1568.64
29JMRCP9822S3ZU,Entity_381,Logistics,138.75,4164.64,42,2776.4
33OKBAS0406R8ZF,Entity_382,Manufacturing,166.69,16667.35,53,833.24
31JGVXM7125W3Z2,Entity_383,Services,206.12,6184.92,165,1030.52
28CLQAX1170T5ZZ,Entity_384,Services,170.56,5112.95,138,853.26
25KQHVI8685T1ZY,Entity_385,Manufacturing,199.28,19925.0,62,14943.45
16DTPQZ8575Q2ZU,Entity_386,Wholesale,167.54,5021.76,52,839.47
28SCOCI7779E4Z6,Entity_387,Wholesale,167.84,5039.38,52,840.44
26POACQ0359H6ZQ,Entity_388,Manufacturing,278.0,27801.89,85,1388.61
31BUQOP5383A7Z1,Entity_389,Construction,247.41,7423.1,75,1238.0
10VLIMT9070E2Z7,Entity_390,Logistics,396.14,11888.77,121,118834.79999999999
25CGUGJ8424W6Z5,Entity_391,Services,274.83,8243.57,221,1375.79
32OHSWF0400N8Z6,Entity_392,Manufacturing,187.85,18783.42,59,937.61
21CRKKI5664W7Z4,Entity_393,Wholesale,133.58,4009.53,41,667.64
34OCFJA3773E8ZS,Entity_394,Manufacturing,304.4,30441.13,92,22806.9
12EOKGR2545X6ZF,Entity_395,Retail,333.16,9999.14,100,1666.45
21FHZFO5051H4ZD,Entity_396,Retail,230.28,6905.44,71,1150.77
20GMNKN7508C6ZO,Entity_397,Logistics,127.06,3816.5,41,2541.46
26GTFPM4469P4ZI,Entity_398,Logistics,352.62,10575.73,108,7051.01
31AITCV5297H2ZI,Entity_399,Logistics,277.87,8337.26,85,5558.82
15QBIFU1921B5ZM,Entity_400,Services,151.78,4549.37,124,760.28
17HLCZN3406E9ZG,Entity_401,Wholesale,169.15,5075.67,53,845.31
36QQCAH8324Q6Z4,Entity_402,Retail,398.2,11941.14,120,1992.36
27SXAGI5452V9ZE,Entity_403,Wholesale,308.22,9244.24,93,1541.19
10KFTFE7407P1ZZ,Entity_404,Services,90.64,2714.28,75,452.42
15UAUCS1474R6ZS,Entity_405,Services,321.79,9652.45,260,1608.72
10ILEBZ0691W1ZI,Entity_406,Services,92.39,2768.79,74,463.68
12QDKDU1669T1ZA,Entity_407,Logistics,47.2,1415.98,17,945.48
29PKEDH8402K4ZY,Entity_408,Retail,157.51,4721.26,48,787.99
21LZXYH6401H8Z5,Entity_409,Logistics,167.82,5038.45,53,3358.22
35IQRNV7856V9Z1,Entity_410,Construction,380.17,11402.37,116,1902.84
16YFARU6315Q9Z8,Entity_411,Services,114.01,3423.51,93,570.58
12OLBCB0051U3ZQ,Entity_412,Manufacturing,276.28,27629.74,84,1381.49
31UNZGC0860Y4ZT,Entity_413,Services,228.04,6845.52,183,1139.2
30CZNAH1618M8ZQ,Entity_414,Retail,260.23,7810.68,81,1301.87
33JCEJT7897G5ZP,Entity_415,Retail,262.4,7871.74,81,1312.1
37OJGVZ4227Y3ZD,Entity_416,Services,272.22,8165.67,220,1361.27
34MZRZG7254R5Z8,Entity_417,Services,268.24,8051.48,215,1341.31
30JTFKE8840F9Z1,Entity_418,Manufacturing,134.49,13447.79,42,672.79
15CVEXA1902Y5ZA,Entity_419,Manufacturing,83.55,8350.74,26,416.5
31IEEXN1745A3Z5,Entity_420,Retail,296.08,8883.36,91,1482.17
18UEQNO6900K8Z2,Entity_421,Logistics,179.17,5374.09,56,3585.4
28LSUAA1993O8ZT,Entity_422,Construction,111.81,3356.72,35,8399.25
24ERSGX1826E3ZD,Entity_423,Logistics,171.02,5132.65,52,3421.03
33NHFNP6896Y4ZR,Entity_424,Services,244.97,7353.93,196,1225.17
34YXDMU1915L4Z0,Entity_425,Manufacturing,271.95,27199.8,82,1357.77
34FULNZ8308J8Z1,Entity_426,Services,81.55,2444.4,67,408.51
12BRBFW2522E2ZG,Entity_427,Services,112.31,3368.59,91,562.3
35QOJTP3623U3ZU,Entity_428,Construction,317.94,9537.78,98,1588.92
35FMLPA1489L2ZD,Entity_429,Wholesale,387.08,11611.5,119,1935.14
28OJMHW6867P6ZJ,Entity_430,Wholesale,384.79,11541.03,117,1925.95
26YKCFU2217C8Z6,Entity_431,Construction,346.95,10410.14,105,1733.91
22RQJTG3029N6Z8,Entity_432,Retail,124.64,3739.97,39,622.65
31HCIPG2046P5Z0,Entity_433,Retail,392.14,11767.82,120,1960.19
30MGBAK6105A6ZP,Entity_434,Retail,236.54,7092.98,73,1184.42
27BOGFR9614Y3ZW,Entity_435,Construction,309.05,9269.49,95,1547.21
31LSWRF6595K1ZD,Entity_436,Logistics,74.09,2221.39,23,1482.9
35NVOVR6407Q9ZS,Entity_437,Retail,230.07,6903.22,71,1148.71
25ECESH8685M1Z4,Entity_438,Services,225.56,6770.62,182,1128.89
37BOYSU7224L3ZH,Entity_439,Construction,13.87,415.93,6,69.18
16LKDUH3873K2ZF,Entity_440,Construction,196.4,5896.45,60,980.03
26YYDCC0576T7ZG,Entity_441,Manufacturing,232.43,23246.51,72,1163.35
16FHVRW8665I3Z2,Entity_442,Wholesale,176.57,5296.85,53,884.57
31ERSXV5102B3Z0,Entity_443,Logistics,264.32,7929.87,81,5287.01
19EBPQX8984I7Z7,Entity_444,Wholesale,93.02,2792.91,30,463.4
11XDZNB3239N5ZZ,Entity_445,Construction,17.14,518.54,7,87.16
12DCFPO5874Y3Z0,Entity_446,Logistics,172.52,5175.75,53,3449.19
15UDMSV1739D4Z4,Entity_447,Manufacturing,87.75,8772.1,27,439.01
21PQRZU6977O5ZF,Entity_448,Wholesale,86.84,2606.05,27,434.32
15CPCUH1024P1ZG,Entity_449,Wholesale,377.05,11315.36,115,1885.88
36ANWVG9683X1Z3,Entity_450,Retail,100.28,3012.06,32,503.3
36VOJUH5336A7ZK,Entity_451,Manufacturing,296.07,29609.76,91,1480.91
33WZDCV0766R7ZW,Entity_452,Construction,55.23,1653.79,17,4124.25
24JHYTD2169D7ZI,Entity_453,Retail,343.44,10307.69,106,1718.45
30TLADW5284J6Z9,Entity_454,Retail,239.54,7181.21,73,1196.46
31IPPVB8600I7ZJ,Entity_455,Retail,80.48,2413.98,25,400.77
31IIYQN8602T2ZE,Entity_456,Retail,296.48,8898.61,91,1483.09
25SIMHC9966Z4Z8,Entity_457,Retail,247.2,7411.84,76,1234.41
31FNPXX4614G7ZG,Entity_458,Manufacturing,131.29,13125.94,40,656.22
20FIEPV4484H3Z5,Entity_459,Manufacturing,320.62,32059.39,98,1603.19
37DBSZW6268B7ZL,Entity_460,Manufacturing,30.37,3034.47,12,150.27
35KFZFQ5267Z1ZP,Entity_461,Construction,387.02,11607.91,118,1935.2
14KKWGS2007G8Z3,Entity_462,Logistics,351.89,10558.88,108,7039.13
19CWMZK5699P8ZZ,Entity_463,Retail,367.15,11011.51,113,27550.2
30DAQNN7024Y9Z9,Entity_464,Construction,120.93,3625.16,37,605.36
10RDYYE5620P3ZC,Entity_465,Logistics,203.14,6093.31,63,4062.0
31COSSQ0802P5ZW,Entity_466,Services,265.81,7978.24,215,1329.1
33IJAZG8969V8Z2,Entity_467,Retail,391.77,11757.04,119,1956.86
32WONZB4298O8ZL,Entity_468,Services,356.78,10703.08,288,1784.58
27CPSQH8799C9ZS,Entity_469,Retail,31.14,931.62,10,156.33
16JDTBN0232A4ZH,Entity_470,Wholesale,353.26,10599.94,108,26492.100000000002
24TLPBA5172H5ZH,Entity_471,Wholesale,316.48,9496.86,96,1581.72
36YYNYJ0869X9Z8,Entity_472,Manufacturing,388.66,38862.79,117,1942.81
20OFFMC9827V4Z6,Entity_473,Construction,263.07,7888.12,80,1315.34
21QGRNG7272R2ZM,Entity_474,Logistics,218.32,6546.67,66,65511.75
24JDAIK4075Q7Z1,Entity_475,Retail,61.55,1845.04,21,4594.049999999999
20RMYIM8299S3ZU,Entity_476,Manufacturing,176.14,17612.58,54,880.44
32CRXQP5656O4ZF,Entity_477,Services,26.83,804.05,22,134.47
14UFYTF7956A3ZX,Entity_478,Wholesale,76.76,2299.96,25,384.75
18EGLST9186J9ZS,Entity_479,Retail,351.46,10541.46,108,1759.14
34DAICL2453I6ZT,Entity_480,Wholesale,375.09,11251.54,115,1873.52
30CZWPI1081D3ZE,Entity_481,Manufacturing,219.11,21906.66,66,16426.199999999997
33NQVDM4677J6Z4,Entity_482,Construction,205.38,6166.31,62,1026.66
23BKTMK1409P7ZY,Entity_483,Manufacturing,279.06,27905.15,86,1394.81
29VZXAE6966I7Z6,Entity_484,Retail,141.61,4251.49,45,708.07
32KGTFD9797W6ZW,Entity_485,Retail,156.45,4697.62,49,781.73
13CTRNO6161M4Z6,Entity_486,Retail,289.79,8689.16,88,1448.97
33GHNHE4146K9Z3,Entity_487,Retail,12.91,388.51,4,64.45
37MJCVW2881C6ZS,Entity_488,Manufacturing,177.09,17712.79,56,885.35
37RHEUE5895S5ZL,Entity_489,Wholesale,204.48,6131.92,63,15351.900000000001
24WWEIZ6405Y5ZL,Entity_490,Construction,395.24,11853.54,119,29615.399999999998
21SHWAK8790Q2ZA,Entity_491,Construction,356.57,10693.28,107,1781.23
13YSMYY9956D1Z8,Entity_492,Wholesale,264.63,7934.1,80,1324.44
31QYQTD7906V2Z3,Entity_493,Manufacturing,79.84,7987.36,24,398.38
10WWVGX2737J7Z8,Entity_494,Manufacturing,101.2,10117.71,33,507.4
26FCOAV3241R3ZP,Entity_495,Retail,232.69,6975.83,72,1164.98
16BHRNA3173C3ZF,Entity_496,Wholesale,35.36,1062.81,11,2657.5499999999997
16MSCPP7648R6ZT,Entity_497,Construction,132.71,3984.52,40,663.28
36UWOTS9836H1ZW,Entity_498,Retail,125.36,3765.22,38,627.95
20QZFHD3544P7Z5,Entity_499,Logistics,144.58,4339.65,45,43381.5
15SQAVQ1146B9ZY,Entity_500,Services,19.25,576.15,16,97.77
