business_id,name,industry,turnover,electricity_usage,employee_count,freight_cost
15EHEZT5496V6ZV,Entity_343,Retail,28.45,851.08,9,140.6
13FJCGR8996U1Z1,Entity_344,Retail,62.61,18789.3,20,312.95
14NKJSB0558A7Z5,Entity_345,Retail,390.18,11701.01,120,1949.97
23DVAAW3028U9ZV,Entity_346,Services,116.64,3498.7,94,582.98
25WXJJU0866X9ZN,Entity_347,Retail,204.38,6135.14,64,1020.98
31CGGGA5273U1ZT,Entity_348,Wholesale,106.1,3187.12,34,530.9
23URIUV5275W7Z5,Entity_349,Retail,104.22,3126.2,34,520.0
18DAYRV3444V7ZW,Entity_350,Wholesale,11.55,343.31,5,56.87
34FVMFK3638X1Z3,Entity_351,Construction,283.89,8517.28,87,1418.57
20TZASX5527Z5Z5,Entity_352,Wholesale,110.97,3324.98,35,553.15
31AJNYS3039E7ZX,Entity_353,Wholesale,97.02,29109.6,30,484.87
28VLBMG7148B8ZX,Entity_354,Wholesale,78.18,23458.4,24,391.51
10IRFNU7113W2ZH,Entity_355,Services,209.0,6274.43,170,1046.91
11IVDJV9982O1ZZ,Entity_356,Construction,333.71,10012.8,102,1669.77
10KIOHE2214Z1ZP,Entity_357,Manufacturing,216.18,21616.54,67,1080.45
19GBQVT2320M3ZN,Entity_358,Manufacturing,221.22,22118.45,69,1104.15
13HJGMX3104L1ZB,Entity_359,Wholesale,261.34,7843.83,80,1308.65
30AMZFJ8917X8ZN,Entity_360,Wholesale,379.28,11381.41,116,1895.96
29SUZZZ8926F8Z1,Entity_361,Manufacturing,242.79,24281.7,74,1214.15
21NCQGU8932A1ZC,Entity_362,Manufacturing,38.85,3885.43,14,194.96
15QJXLW2241J4ZT,Entity_363,Manufacturing,331.36,33139.54,100,1656.94
35RKDAC3400C7ZB,Entity_364,Wholesale,74.3,2225.44,24,372.41
15PPDVR5996F7ZR,Entity_365,Services,77.47,2324.75,63,388.92
16THJIK5838S8ZK,Entity_366,Manufacturing,336.76,336751.2,103,1685.0
37OVCSD6779B8ZK,Entity_367,Services,361.58,10848.05,291,1807.82
33BXTZV3639V9ZF,Entity_368,Construction,188.92,5666.36,57,943.39
20LZTTE9380F4ZP,Entity_369,Logistics,303.13,9092.22,91,6064.58
33QWQXI4669N9Z9,Entity_370,Construction,40.74,1226.87,14,201.93
37GOSTJ3090C1ZA,Entity_371,Wholesale,29.41,887.05,9,146.17
14KUEUL9590P3ZP,Entity_372,Wholesale,294.52,8836.41,91,1473.19
11KEJJD6535H4Z7,Entity_373,Services,256.41,7693.69,208,1280.78
11WMTZN2543R5ZP,Entity_374,Manufacturing,132.43,13239.33,42,663.92
13GGAKB7710C8ZL,Entity_375,Retail,167.78,5037.39,51,838.03
34GANWQ9394X8ZE,Entity_376,Wholesale,39.1,1173.94,14,194.76
14XPRLC6114P6ZS,Entity_377,Wholesale,70.29,2110.08,23,350.8
27XRBSC3054B6ZR,Entity_378,Retail,237.25,71171.9,72,1186.33
30VGZGU9953V5ZO,Entity_379,Retail,122.79,3687.42,38,613.75
25UGJIF5655N8ZS,Entity_380,Construction,285.14,8549.63,87,1426.13
37TJIWW1171E1ZL,Entity_381,Services,219.42,6583.27,176,1097.05
28MXAXW3638S2ZO,Entity_382,Services,327.78,9830.44,264,1636.95
10ECRZW4968L9ZQ,Entity_383,Manufacturing,101.79,10174.8,31,507.54
34FECMW1440K3ZU,Entity_384,Manufacturing,302.01,30205.48,93,1511.96
17VEIBC3220A6Z8,Entity_385,Wholesale,68.41,2050.08,22,342.92
34MEQRL7503L8Z9,Entity_386,Retail,166.87,5007.35,51,832.91
22BKHKI6601K8ZA,Entity_387,Logistics,16.53,491.65,6,332.58
24GGJAV5346Y5ZM,Entity_388,Retail,358.09,10747.67,110,1789.17
12OYYKZ6736W7Z4,Entity_389,Wholesale,59.62,1787.68,18,297.63
13MZNKU4441L8ZP,Entity_390,Construction,370.97,11129.23,113,1853.7
26DANBB8096K3ZZ,Entity_391,Wholesale,381.31,114387.90000000001,116,1905.89
16ZXBPY1048R3Z8,Entity_392,Wholesale,387.4,11621.07,118,1937.56
33JSHJZ6964F5ZU,Entity_393,Logistics,85.5,2563.86,27,1710.26
33EKLRZ4348V8Z0,Entity_394,Manufacturing,34.09,3405.07,13,172.14
28XBSRV7943X8Z1,Entity_395,Services,362.38,10873.39,292,1812.29
32ACNVV9665Q7ZI,Entity_396,Wholesale,87.96,2634.78,28,440.32
18XONNZ8619G8ZA,Entity_397,Manufacturing,214.42,21440.02,66,1071.57
24ESIPP2449G6Z4,Entity_398,Construction,52.56,1573.29,18,264.6
23KYUGN1831T3ZP,Entity_399,Manufacturing,364.17,36414.93,111,1818.98
12PAEKD4645A2ZQ,Entity_400,Manufacturing,384.25,38422.0,116,1922.43
18CHOOQ9069Q8ZJ,Entity_401,Construction,254.57,7636.78,77,1272.89
29QPZQR4284Z2Z7,Entity_402,Wholesale,208.24,6250.97,64,1039.59
36IRUSD7588C2ZI,Entity_403,Wholesale,145.86,4375.09,44,730.96
28NDRBH9774P8Z0,Entity_404,Construction,332.09,99589.3,101,1661.13
13FMPJJ9075M6ZM,Entity_405,Construction,186.14,5588.14,56,929.61
35QJZEH2564X8ZW,Entity_406,Wholesale,146.92,4404.2,47,736.46
28YVKGP9001U6Z4,Entity_407,Construction,179.65,53927.399999999994,55,899.28
20TGJTR4490U2ZX,Entity_408,Wholesale,316.69,9501.14,97,1581.65
13EUHZN0207Z4ZM,Entity_409,Logistics,233.66,7012.1,72,4673.22
28APMRQ5031K7ZJ,Entity_410,Manufacturing,105.6,10564.25,34,529.82
15HLFED5399J1Z0,Entity_411,Retail,118.01,3543.58,38,589.57
33OTYUO5593S5ZX,Entity_412,Logistics,19.9,601.12,8,398.66
23IUNNI4670C2ZF,Entity_413,Wholesale,320.14,9608.32,97,1599.84
36PCZTQ3363R7ZM,Entity_414,Retail,398.17,11941.27,121,1990.85
35KPPFS9303O2Z7,Entity_415,Construction,110.77,3325.47,35,554.85
23AGXGY9568P6ZS,Entity_416,Logistics,278.16,8344.69,85,5561.88
23BUECL7272A7ZW,Entity_417,Wholesale,222.42,6672.08,68,1110.19
25EFBRS6129W8ZC,Entity_418,Services,236.84,7106.32,192,1182.91
16KPRSD1606J8Z1,Entity_419,Logistics,348.63,104548.5,105,6970.66
34AVRAK4670T6ZO,Entity_420,Wholesale,41.1,1231.04,13,205.22
14JRHDC9114P5Z3,Entity_421,Services,392.19,11768.59,316,1960.49
27RGDET3445N8ZT,Entity_422,Wholesale,343.06,10295.49,104,1713.71
27VUCFT7848F1ZW,Entity_423,Logistics,17.57,526.64,6,351.49
36HTJDO7025B9Z7,Entity_424,Construction,145.31,4355.55,46,726.67
30QUYZL2039G1Z0,Entity_425,Wholesale,221.64,6645.94,67,1109.7
18OQFGV0752H5Z6,Entity_426,Logistics,272.4,81752.1,84,5446.36
25JCLLK7715T4ZN,Entity_427,Wholesale,242.41,7274.6,73,1210.19
18LPHNT5167J7ZC,Entity_428,Logistics,255.61,76637.6,78,5113.23
36MWZKX6127V3ZB,Entity_429,Construction,377.18,11315.32,115,1886.42
31MAPZF2305O8ZO,Entity_430,Services,328.48,9853.51,264,1641.74
35QSGMT2295W1ZW,Entity_431,Services,175.21,5257.85,141,875.9
19EGOTD0048Z7Z7,Entity_432,Services,280.92,8431.7,227,1406.03
14UDQCY9824H9ZP,Entity_433,Services,110.96,3325.9,89,553.31
36RGVPZ3205V5ZM,Entity_434,Manufacturing,360.15,36017.5,111,1802.75
19BYXYJ3555N7ZM,Entity_435,Logistics,245.64,7374.11,76,4911.49
21WUHZS6846C7ZN,Entity_436,Manufacturing,257.04,25708.83,80,1285.31
32VJIZJ2715Q2ZG,Entity_437,Services,342.56,10276.73,277,1713.75
21FQGHQ6496D5Z0,Entity_438,Logistics,287.62,8623.66,88,5752.3
37YOPXH0597W9ZB,Entity_439,Manufacturing,367.43,36744.32,113,1835.24
26ITLSP4571J8ZO,Entity_440,Retail,307.91,9238.89,93,1539.53
33AHDGD3159V8ZH,Entity_441,Construction,158.9,4767.5,49,795.16
35DBFIA5403Q7Z6,Entity_442,Services,388.53,11657.83,311,1942.41
36RPZVT6719T1ZT,Entity_443,Retail,266.73,8002.69,83,1333.84
24XNLJM7356E1ZQ,Entity_444,Manufacturing,184.14,18415.04,57,921.76
32DRKGY7145B9ZG,Entity_445,Retail,102.87,3086.9,32,515.52
12LZRCA4265N1Z3,Entity_446,Wholesale,307.24,9216.14,93,1536.46
14YMOLK9585I8ZS,Entity_447,Wholesale,286.62,8601.39,87,1433.53
13JBJPM4027K6ZH,Entity_448,Retail,321.06,96301.0,97,1604.73
34LKNNU0978C1ZU,Entity_449,Manufacturing,391.39,39138.58,119,1957.15
35KWKQY0578R3ZE,Entity_450,Retail,329.68,98897.09999999999,100,1646.78
13QHAJO6128K2Z1,Entity_451,Manufacturing,90.23,9022.0,29,450.37
16XCRUM0314W9ZK,Entity_452,Services,78.41,2348.7,65,392.95
22VGCGP4508O7Z7,Entity_453,Retail,204.8,6140.14,63,1023.21
16IAAQJ4740B9Z1,Entity_454,Manufacturing,387.14,38709.34,118,1934.98
10BFERC7876D8Z8,Entity_455,Manufacturing,39.76,3976.71,14,199.82
15FBZAK9498U5ZF,Entity_456,Services,75.21,2260.83,63,377.77
31WNRSQ0968F3ZK,Entity_457,Services,224.69,6737.66,182,1122.13
25REKAK1068R6ZB,Entity_458,Retail,211.27,6340.87,64,1054.64
21RUKUY1953B3ZT,Entity_459,Wholesale,346.14,10387.9,106,1732.28
21IGHWY2800S2ZI,Entity_460,Logistics,71.96,2161.79,22,1438.26
12UZZPB4955L8ZV,Entity_461,Manufacturing,230.52,23049.81,72,1152.74
26GHLTL5123C3ZP,Entity_462,Retail,91.95,2756.28,30,459.18
19SOJZX0999Q4ZT,Entity_463,Retail,382.97,11490.28,115,1914.91
16UZPPJ0551Z5ZI,Entity_464,Logistics,380.37,11414.57,116,7607.21
15UCSGI7748E7ZC,Entity_465,Logistics,196.9,59023.3,61,3939.89
37JHTZA1097P7ZK,Entity_466,Construction,93.79,2812.67,30,469.78
36JEYBV1984Y4Z5,Entity_467,Retail,174.78,52407.299999999996,53,874.14
25VQZPS0037F5ZD,Entity_468,Services,129.03,3871.29,105,645.12
17BYDES4504O8Z1,Entity_469,Services,210.62,6316.73,170,1053.98
12INRSB5752U7ZQ,Entity_470,Logistics,113.07,3395.04,34,2262.29
18KHOBC9218W9ZC,Entity_471,Services,286.47,8595.29,232,1433.52
26RMQHP7220D3Z6,Entity_472,Wholesale,270.47,8109.1,82,1351.42
25MLZJO7415U5ZW,Entity_473,Logistics,53.58,1607.74,18,1070.98
34LABDD1016N3ZG,Entity_474,Wholesale,66.63,1996.6,21,333.99
32GLIAH4168T9ZU,Entity_475,Services,218.07,6540.69,175,1091.76
21ZZJXH3226N2ZR,Entity_476,Construction,377.94,11337.2,116,1890.54
14RHOUL8461A6Z7,Entity_477,Retail,12.77,385.08,6,64.38
18NYWCL6284E9ZL,Entity_478,Manufacturing,225.14,225167.2,69,1127.43
20OZYFD1822N7ZD,Entity_479,Manufacturing,196.25,19626.43,59,979.42
31XXIQX0325Q5ZW,Entity_480,Manufacturing,182.22,18223.8,57,910.14
25SCPSH5622W8ZK,Entity_481,Retail,58.8,1764.43,20,292.4
31URELO0332A9ZQ,Entity_482,Wholesale,66.06,1980.14,20,329.64
18LAXXQ4877O1ZG,Entity_483,Wholesale,19.09,569.03,6,94.91
34XOLKI0309V9Z1,Entity_484,Construction,64.9,19426.5,20,322.73
37IBKBR5051O6Z5,Entity_485,Retail,326.31,9792.25,98,1633.52
32NBVZN8051Y9ZV,Entity_486,Retail,187.4,5622.67,58,937.94
24SXDLK9070R1ZO,Entity_487,Logistics,20.04,601.72,7,401.37
29YWZJY8662Z1Z8,Entity_488,Services,114.34,34264.0,93,572.94
25NHFOR0847W6ZP,Entity_489,Logistics,184.4,5532.91,56,3687.58
33OHETI7117R4Z0,Entity_490,Retail,230.6,69226.8,71,1151.82
11AOFNI8175Y7ZM,Entity_491,Wholesale,348.1,10446.12,107,1741.26
10HRFCP8428Q2ZY,Entity_492,Wholesale,54.31,1628.36,17,270.47
10KVCRH5603R8Z8,Entity_493,Retail,383.66,11506.92,116,1917.84
23IAVLR7000N6ZB,Entity_494,Construction,280.59,8416.81,85,1401.62
27HFSMF4492Q3ZZ,Entity_495,Logistics,211.28,6342.63,64,4224.43
16KMQCS5330L6ZP,Entity_496,Services,169.36,5081.26,138,848.39
20LJOUM6661D7Z9,Entity_497,Retail,86.19,2582.69,26,430.53
28DQDFF2932Q4Z4,Entity_498,Retail,272.93,8183.41,83,1365.59
10HUVGF1664C7ZH,Entity_499,Retail,337.07,10112.55,102,1685.45
21KQZER5130W4ZM,Entity_500,Manufacturing,293.95,29398.58,89,1468.37
