business_id,name,industry,turnover,electricity_usage,employee_count,freight_cost
32VCPAO1996O6ZQ,Entity_344,Retail,246.54,7398.37,75,1231.29
35CBKKK2350T7Z3,Entity_345,Wholesale,39.62,1187.03,13,199.29
32OWSHE5781U1ZB,Entity_346,Manufacturing,99.86,9983.47,32,499.42
19IENBF8936Z8Z1,Entity_347,Services,83.18,2492.7,67,413.91
10WNJYO0744H5Z6,Entity_348,Wholesale,355.63,10665.26,107,1778.85
36NCUZW4316W9ZX,Entity_349,Retail,390.81,11727.86,119,1955.03
12TETZL6295S9ZV,Entity_350,Logistics,221.61,6644.13,69,4431.88
19OIYVL8207L6ZZ,Entity_351,Wholesale,91.39,2746.5,30,457.54
29BRHXP3945T9ZX,Entity_352,Manufacturing,123.74,12373.73,40,618.34
16ZQMUG1510Q1ZH,Entity_353,Retail,12.37,369.4,4,63.28
10OJVCI4695G7Z1,Entity_354,Retail,169.03,5072.35,51,846.47
35PZVJX6875Y8Z4,Entity_355,Logistics,137.58,4129.79,44,2749.78
23GRXVR3283B9ZQ,Entity_356,Logistics,159.7,4790.58,48,3195.25
21TEPGF3095K3ZR,Entity_357,Manufacturing,266.9,26694.04,81,1334.69
27OZQQM8326H4ZY,Entity_358,Manufacturing,297.4,29740.91,91,1485.96
22FJSKT6281V4Z5,Entity_359,Construction,168.81,5063.75,51,844.69
26TPDAY5350G3ZO,Entity_360,Logistics,240.89,7224.88,73,4818.04
13PSYTV6176Q8ZM,Entity_361,Services,212.24,6362.76,172,1060.49
29OBMDA3355H5Z3,Entity_362,Logistics,337.93,10136.4,104,6759.56
31CSPMP0899G2ZJ,Entity_363,Logistics,383.88,11517.38,117,7676.55
11VDIUY8930D6Z8,Entity_364,Logistics,55.66,1674.26,19,1112.05
31QUUHM1896J9ZU,Entity_365,Logistics,392.14,11761.91,120,7842.68
31HKTYK9687S7ZV,Entity_366,Services,53.47,1604.54,44,266.16
10DCVVE6550I7ZV,Entity_367,Manufacturing,189.05,18905.9,58,945.42
29UTTAO9989W7ZX,Entity_368,Wholesale,374.77,11244.03,114,1874.89
28APZHZ4522V5ZL,Entity_369,Logistics,156.59,4701.69,49,3130.94
20MBSAG2801R1ZH,Entity_370,Logistics,212.51,6379.58,64,4249.58
17HALJY7245A2ZZ,Entity_371,Services,348.03,10443.47,280,1740.6
16KPBDE0856F9Z9,Entity_372,Retail,107.68,3235.28,33,539.85
18HDIUU0517K9Z1,Entity_373,Wholesale,311.16,9334.74,94,1554.9
20KEOIS6486N8ZG,Entity_374,Manufacturing,251.91,25194.79,78,1260.81
32MHLFQ2813C2ZN,Entity_375,Construction,207.59,6230.26,64,1038.38
10PMZSL6930S9ZK,Entity_376,Services,253.84,7612.71,205,1269.18
24VIYWV6323S7ZP,Entity_377,Services,279.73,8390.53,226,1396.94
31PGFPI3021N9ZE,Entity_378,Construction,370.16,11102.93,113,1850.7
25ONQSN3651V5Z2,Entity_379,Construction,157.39,4722.5,49,788.59
27KHPPQ7056F8ZC,Entity_380,Logistics,352.7,10582.57,106,7052.38
11PJKOZ8613K1Z9,Entity_381,Services,231.04,6930.9,187,1156.87
26GIYDA5933P6ZT,Entity_382,Wholesale,146.1,4385.46,46,729.36
26JOTEW5848P7ZC,Entity_383,Wholesale,188.87,5662.84,58,942.75
31RFCGI0434Q9ZH,Entity_384,Retail,170.29,5103.75,54,850.13
14KNWVV9524V9ZJ,Entity_385,Construction,55.97,1681.78,19,281.77
25MJRFF8664Z6ZW,Entity_386,Retail,57.48,1721.39,19,288.7
15SBXGQ0325I5ZC,Entity_387,Services,35.79,1077.72,31,179.43
23SNGKK3693C6ZT,Entity_388,Retail,112.23,3365.92,34,559.4
23QGBYI2681O1ZO,Entity_389,Wholesale,252.89,7583.21,76,1263.35
22PXUAZ2640W4ZG,Entity_390,Wholesale,385.42,11562.56,116,1925.94
19MFQTN6038G3ZE,Entity_391,Manufacturing,252.56,25255.21,77,1262.03
34SFDDW5858W8Z6,Entity_392,Manufacturing,57.38,5737.32,20,285.15
13RZMTE3538E8ZX,Entity_393,Retail,153.22,4595.6,48,766.56
33YMXQR5553W4Z4,Entity_394,Manufacturing,348.68,34871.31,105,1744.51
37CLZYO7778B6ZI,Entity_395,Retail,323.49,9705.38,99,1619.33
27VUOUS1131D8ZM,Entity_396,Retail,43.17,1296.37,14,216.93
22SCAUV2968G8ZV,Entity_397,Logistics,386.29,11590.59,118,7724.58
29ESAEJ8822Q8ZG,Entity_398,Logistics,44.18,1323.69,16,883.77
26ALSYN3889D9ZO,Entity_399,Manufacturing,348.65,34863.84,107,1742.95
36KXYVM1434O7ZC,Entity_400,Services,353.34,10604.63,285,1766.57
29IAXRC0032Q9Z4,Entity_401,Retail,121.07,3635.35,38,606.48
16IIQKH8964L8ZM,Entity_402,Wholesale,167.83,5034.09,53,840.21
13ZIIAC2336F2Z5,Entity_403,Logistics,120.05,3600.23,37,2401.88
28GBIFE1594P5ZT,Entity_404,Wholesale,99.09,2973.0,31,497.38
34UVYLI6448E6ZZ,Entity_405,Services,240.61,7217.56,195,1204.09
21QPDRJ1727S1ZX,Entity_406,Logistics,77.91,2342.2,25,1556.32
35KDWOM1357H4ZT,Entity_407,Services,142.83,4285.19,117,713.69
18KQZYW8860H6ZN,Entity_408,Wholesale,205.76,6175.73,62,1029.16
28DIOVH8088N9ZE,Entity_409,Services,378.01,11345.27,305,1890.78
20NCUTJ9071Z7ZI,Entity_410,Wholesale,88.5,2652.76,29,442.43
30VKXCI3898B9Z2,Entity_411,Retail,234.71,7043.04,72,1174.34
17XBHGA8388Q5Z7,Entity_412,Construction,266.88,8011.06,82,1333.8
20BPJPP8762F6ZN,Entity_413,Logistics,22.39,672.5,8,446.5
27FTOBF7312A3Z9,Entity_414,Construction,231.68,6947.41,70,1157.87
14DNRML5563J5ZV,Entity_415,Construction,47.31,1422.71,16,234.83
37ZUTVW6713W3ZF,Entity_416,Wholesale,207.05,6206.54,65,1033.8
32DGPXT3729L9ZZ,Entity_417,Logistics,50.64,1514.31,16,1011.77
15OEDBS7987I7ZI,Entity_418,Wholesale,29.89,895.22,11,150.67
14PXDKR8852V7ZC,Entity_419,Construction,399.69,11992.18,121,2000.26
15XABLP9421Y8ZH,Entity_420,Manufacturing,336.15,33617.32,101,1680.73
13GBNGM2699F4ZX,Entity_421,Wholesale,145.68,4372.21,46,729.81
31XXZJA7315K2ZF,Entity_422,Wholesale,191.51,5746.25,58,957.9
30XXSYI0853G4Z7,Entity_423,Manufacturing,346.63,34667.97,105,1732.14
10ZLQTM5844R7ZA,Entity_424,Wholesale,288.89,8669.69,87,1445.81
35JQGCJ1233Q5ZI,Entity_425,Services,356.91,10711.99,288,1782.76
17KLKPA8821K4ZC,Entity_426,Logistics,338.75,10162.02,103,6773.72
18XLDKP8144C9ZI,Entity_427,Construction,56.44,1690.93,19,283.46
23EBQSU8982Q4Z0,Entity_428,Manufacturing,393.26,39324.33,120,1967.4
15WTYKE7004H9ZE,Entity_429,Services,116.5,3499.66,96,581.35
16YRCUE3157O6Z8,Entity_430,Logistics,169.44,5083.69,51,3388.54
23QOELQ9343O2Z2,Entity_431,Manufacturing,138.55,13850.95,43,693.41
16IYYDN0786V2Z4,Entity_432,Services,141.32,4244.18,116,708.44
37JRKGX4874W3ZU,Entity_433,Manufacturing,174.45,17444.14,54,872.75
35HVLRU3300N6Z4,Entity_434,Services,57.74,1733.15,48,287.76
28JIUCG1674M4Z2,Entity_435,Services,51.34,1538.0,44,257.48
15LRIZP2142Y1Z4,Entity_436,Retail,138.17,4146.13,44,691.3
14QGIIH9110H2ZQ,Entity_437,Construction,94.97,2844.25,29,473.78
31ZGMQO4803B4Z9,Entity_438,Wholesale,378.32,11354.33,114,1891.17
10BUPCI6507M2ZH,Entity_439,Logistics,300.75,9025.15,93,6014.79
28KFHUA4985I2ZS,Entity_440,Retail,72.01,2159.16,23,361.95
23VOKTL3601U1ZA,Entity_441,Construction,314.14,9420.54,96,1571.41
33DPZYJ0607C5ZV,Entity_442,Retail,129.44,3886.08,40,649.15
35LQHZI2072N3ZW,Entity_443,Wholesale,253.3,7595.69,76,1267.53
34NSTUZ2719F7Z1,Entity_444,Construction,116.23,3487.22,36,582.42
21ULJVI9450T5ZO,Entity_445,Services,253.23,7601.26,203,1266.57
36YNONE9797L1ZV,Entity_446,Logistics,86.32,2594.13,26,1725.14
14MSQZT4191W5ZL,Entity_447,Construction,190.65,5718.13,59,953.86
19DENXN5687N9ZF,Entity_448,Logistics,328.38,9847.39,99,6565.99
35DRFBD4424M5Z9,Entity_449,Services,251.25,7539.2,204,1254.41
33GGLAK8577W2Z9,Entity_450,Retail,194.82,5840.72,59,973.27
16XHIFQ6740M8ZG,Entity_451,Construction,195.22,5852.68,61,975.9
26STAYM2316C4ZP,Entity_452,Manufacturing,153.12,15313.53,47,6109.84
29WEQRS7089C7ZK,Entity_453,Wholesale,30.5,913.4,12,153.8
30MYZAT3729Z2ZZ,Entity_454,Construction,44.63,1336.55,15,223.19
21KROII9506S1ZE,Entity_455,Manufacturing,166.46,16642.31,51,830.47
15AFUUK4815F7Z5,Entity_456,Logistics,17.79,534.22,6,354.95
34MWCDH6370S6ZL,Entity_457,Manufacturing,347.8,34775.22,106,1739.33
14QOVPS5572F9ZW,Entity_458,Logistics,87.0,2608.86,28,1739.7
19SZOPM6244Z1Z1,Entity_459,Retail,13.01,391.27,5,63.44
23RZAKM2094J8ZJ,Entity_460,Logistics,350.11,10506.18,108,7003.17
35RFFJB4838O2ZA,Entity_461,Logistics,329.28,9877.79,101,6586.04
23DNTCR9921W6ZT,Entity_462,Wholesale,198.56,5959.07,62,992.59
17PZSAP1399X1Z6,Entity_463,Services,253.52,7604.37,204,1269.2
25QPQUE6150X5ZX,Entity_464,Logistics,64.97,1951.68,22,1299.45
31LKUQF6445P2ZT,Entity_465,Manufacturing,187.22,18726.45,58,936.98
36PSRMJ1006M4ZV,Entity_466,Services,286.6,8598.32,231,1432.86
10VJHUL2212W6Z8,Entity_467,Manufacturing,330.46,33047.32,100,1653.01
10KKHUV5871B1Z5,Entity_468,Services,384.34,11526.21,310,1922.01
24IJDWS0633Q2ZY,Entity_469,Wholesale,224.44,6732.74,68,1123.12
28MCHLO6355Z8Z7,Entity_470,Wholesale,18.53,555.84,8,91.89
17CFCFT6776T1ZU,Entity_471,Construction,305.78,9171.58,93,1529.05
36SJQOJ7337U1ZC,Entity_472,Wholesale,216.78,6499.37,66,1081.97
13DCUFJ5382H5ZQ,Entity_473,Construction,387.79,11631.87,118,1937.81
17IOEUS4302K6ZB,Entity_474,Manufacturing,58.15,5816.81,18,290.38
25GAXAX0981E7Z6,Entity_475,Construction,290.99,8726.36,89,1456.4
32SKQON1245E6ZO,Entity_476,Logistics,354.49,10638.22,108,7091.75
30OEUJW6927L7ZD,Entity_477,Construction,284.63,8540.95,87,1423.9
20AEHGB3017E7Z6,Entity_478,Retail,395.73,11870.18,120,1980.44
14GQKSR3329R3ZV,Entity_479,Construction,189.3,5682.25,57,947.75
24UDOHN5085P6Z4,Entity_480,Construction,271.85,8152.39,83,1357.95
34UVISK1556B3ZN,Entity_481,Construction,380.64,11416.97,117,1901.37
11RBEEJ7716S8Z3,Entity_482,Wholesale,364.92,10951.42,110,1824.67
13MLJXM5307A2ZZ,Entity_483,Manufacturing,270.27,27024.29,84,1350.47
12UAVNX2514S1ZX,Entity_484,Wholesale,237.05,7114.23,72,1185.8
15JKGQC2961B6ZA,Entity_485,Wholesale,45.82,1372.86,14,230.42
15TZMSU0466M6ZI,Entity_486,Logistics,263.52,7907.18,82,5269.11
13SBHTV8651N4ZI,Entity_487,Wholesale,181.03,5427.78,57,905.65
20MEYQY9927O3Z5,Entity_488,Manufacturing,141.18,14119.23,43,705.54
21SFMNU5934H1ZW,Entity_489,Logistics,205.97,6174.56,63,4120.61
34YYNSQ2796J8ZS,Entity_490,Logistics,362.92,10890.6,110,7257.88
27LHHFI8633P5ZC,Entity_491,Services,83.61,2509.95,69,416.89
30YOEQM0094E9ZT,Entity_492,Manufacturing,269.92,26994.3,81,1348.42
15FHWJD3889N4ZT,Entity_493,Services,87.24,2616.73,71,435.4
24BSUGX1746P9ZJ,Entity_494,Wholesale,130.22,3908.02,41,652.44
24JLTLG1903X4ZF,Entity_495,Services,187.14,5609.41,152,935.68
27SVRWQ7229R2ZJ,Entity_496,Logistics,241.4,7241.96,74,4828.64
12FHDNG6132A7Z2,Entity_497,Wholesale,17.23,518.58,6,87.94
30ILKNV7594O5ZD,Entity_498,Services,382.29,11470.29,308,1909.91
26CLEHH0969X5ZO,Entity_499,Construction,146.7,4402.88,46,734.94
37UFIKI4006R5ZG,Entity_500,Manufacturing,323.56,32354.14,100,1618.22
